review_id,ground_truth_sentiment,review
2529,1,Nice phone...
2530,0,My phone is hange
2531,1,Good to handle
2532,1,Good mobile everything is good
2533,1,I don't receive One Accidental & Liquid
2534,1,Mobile is good but the battery is full soon
2535,1,"Superb phone I liked very much. one thing get disappointed because, the ringtone is not been set and, if the ringtone cutter is used for making ringtones the Dolby Atmos is getting turned off."
2536,0,ok
2537,1,its nice phone..dual camera..functionally also good.better than Xiomi note 5
2538,1,Very good but calling history Not there ......
2539,1,Both back and front Camera is excellent. No heating and no lag issue. Battery backup is not that good it is ok. Phone works smoothly without any problem. It takes 3 hrs to be charged from 0%-100%. Sound is excellent. Depth mode is great.
2540,0,it doesnt have cast screen or screen mirroring option ... moreover no option for call records also.. i was a fan of lenovo..all laptops..pc and mobile were from lenovo brand but this timei m diasapointed with lenovo ...prashant
2541,0,Good phone
2542,1,Nice phone
2543,0,"Waste mobile, money waste. Lenovo doesn't trying to resolve problem. Didn't respond by Lenovo. This is not a Lenovo, it's Motorola ( Moto ). Made in China."
2544,0,Nothing is good other than camera..I dropped my phone from a very short distance and the display cracked bigger...Sad part is nothing happens to the temp glass but display cracked..Very poor quality phone.Sound quality is bad on earphones..There are better phones for the same amount..
2545,1,Awesome
2546,1,Owsm mobile
2547,1,"All good, only the buttons at the bottom could have been back lit, you cannot see this @ dark.. this is the back, home and all apps buttons standard in Android phones.. would be a killer phone with this small enhancements"
2548,1,An awesome phone in this price range
2549,1,Gus
2550,1,"One of the best phones in this range. Camera quality, Okay..Battery Long Lasting.Loot perfect.Fingerprint sensor working fine."
2551,0,Only good thing about this phone is its fingerprint sensor which is very fast. Rest all is just average. Phone heats up in idle state. Battery backup is not good.
2552,0,Very bad experiences
2553,1,Good experience
2554,0,"Pls dont buy this product....I bought this mobile.., .... Mobile heats up while charging.....battery drains fast with in 5-6 hours on normal use....camera quality is average...5mp back camera ....depth mode not working ....This time lenovo cheated the customers......"
2555,1,Very very nice mobile
2556,1,Good.Re : Call recorder facility not available even any third party call recorder apk does not work in this model.
2557,0,Very bad call recoding no support any app helpline no very bad please don't buy
2558,1,"At present, good result"
2559,0,Good in range
2560,1,Good buy. Using as substitute for iphone6! Not much difference! Highly functional.
2561,0,"Its a ok ok mobile . does day to day job .. coming to gaming its heats up, if you use mobile camera for a long time you feel the heat , Also some time even if the mobile is in your pocket after using for some time (chat,FB,whats app) you can feel something is lil warm in your pocket. well may be I got a defective peace . (surprising) I bought with lot of expectation but sad I had bad experience. also th gorilla glass which is bosted so much is not up to the mark.'I asked amazon for return due t above defects, return was scheduled , as I had no option I had to use this mobile in the mean time. I was in Mall and mobile was in my hand , it just slipped from my hand as its slippery n heavy mobile n again to my surprise it has spider crack . screen& touch survived but there was crack on the screen (it still working tho)This time It took time for amazon to respond in collecting the defective mobile . and 09 sep I raced the issue return pick up has been scheduled but its not been picked up till date. This has some as a customer made me worried of buying products online . Hope amazon is taking a note of all this and will resolve my problem ASAP."
2562,1,Superb
2563,1,Semmaya iruku
2564,1,Good product & battery
2565,1,its a great mobile....must buy....great service by amazon
2566,1,Camera Good value for money....Processor fineBattery is ok okLittle heating but it's fine
2567,1,Cool mobile...
2568,1,V Good
2569,1,Just ok
2570,0,Camera performance is very bad. And mobile is getting over heat badly.. Waste of money and time.
2571,1,Awesome product
2572,1,Good mobile and fast to operate thisBut soft copy of bill is not come to me please send to me a soft copy of bill
2573,0,I want bill please
2574,0,Replace phone 2 times but still same network issue... Too much disappointed..Worst phone I ever use
2575,0,"Not fully satisfied with the product due to network connection issue - Bluetooth and wifi and heating issue. Seems faulty product - Lenovo k8 Note.Bluetooth paring successfully done with wireless speaker and car's music system however the music/voice quality is not good. Music playback is neither continuous nor smooth via bluetooth, too much interval while calling though bluetooth. Screen mirroring is not possible with TV as mobile devise is unable to find the available cast screen devises(TV).Even after updating OTA update the problem still unresolved.Lenovo should rectify the issues.Turbo charger is very sluggish and took 2 hours to full charge the devise (if not used, while using it took 5-6 hours to charged fully).However the mobile looks good and rest of the feature works fine like display, calling quality, camera, touch, etc.Camera is good despite of negative review by leading technical reviewer ""phone me koi khas dam to he nai"", ""Lenovo mamu bana raha he"" etc. camera works fine as single camera, as well as in depth enable mode. camera performance is good and justify the mobile price range. (don't misguide by opinions of tech reviewer).I used Lenovo K4 Note for 18 months, and satisfied with the phone, so purchase 2 K5 note for my dad and sister and both devises works fine without any issues. I purchase k8 note but not satisfied with the product."
