row_id,review_id,overall_sentiment,ground_truth_sentiment,aspect_sentiment,aspect_summary,high_category,main_category
2450,1198,negative,0,negative,Not to reach expectations,GENERAL_FEEDBACK,OVERALL SATISFACTION
2451,1199,negative,0,negative,Lenovo id degrading day by day.,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
2452,1199,negative,0,negative,Very poor Camera.,PHONE,CAMERA
2453,1199,negative,0,negative,Battery drain very fast.,PHONE,BATTERY
2458,1200,negative,0,negative,No speed Dial in this phone,PHONE,SOFTWARE
2457,1200,negative,0,negative,Battery after 15% phone shutting down.,PHONE,BATTERY
2454,1200,negative,0,negative,No inbuilt call recorder,PHONE,SOFTWARE
2455,1200,negative,0,negative,Sound is not good,PHONE,AUDIO
2456,1200,negative,0,negative,Camera clarity is not at par as company claimed.,PHONE,CAMERA
2459,1201,negative,0,negative,It's heating problem while charging and updates also videos playing,PHONE,BATTERY
2460,1201,negative,0,negative,battery not expecting.,PHONE,BATTERY
2461,1201,negative,0,negative,Charging time also take time around 2 hours full .,PHONE,BATTERY
2462,1201,negative,0,negative,And medium speed ram work.,PHONE,PERFORMANCE
2463,1202,negative,0,negative,Dable camera dikhavati he (The dual camera is just for show),PHONE,CAMERA
2464,1203,negative,1,positive,Wonderful camera,PHONE,CAMERA
2465,1203,negative,1,negative,the turbo charger is not effective,PHONE,BATTERY
2466,1204,positive,1,positive,Good product,GENERAL_FEEDBACK,OVERALL SATISFACTION
2470,1205,negative,0,negative,they says its non returnable,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
2469,1205,negative,0,negative,it's quality is very poor,GENERAL_FEEDBACK,OVERALL SATISFACTION
2467,1205,negative,0,negative,Waste of money,GENERAL_FEEDBACK,PRICE & VALUE
2468,1205,negative,0,negative,it's only one rear camera is working,PHONE,CAMERA
2471,1206,negative,0,negative,no support from Amazon customer support,INFRASTRUCTURE,CUSTOMER SUPPORT
2472,1206,negative,0,negative,not having any return policy,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
2473,1206,negative,0,negative,very low quality,GENERAL_FEEDBACK,OVERALL SATISFACTION
2474,1206,negative,0,negative,lots of network issue,PHONE,CONNECTIVITY
2479,1207,negative,0,negative,This is the worst mobile phone I have bought in my life,GENERAL_FEEDBACK,OVERALL SATISFACTION
2480,1207,negative,0,negative,"Lenovo service center, they are not able to resolve this issue",INFRASTRUCTURE,CUSTOMER SUPPORT
2478,1207,negative,0,negative,Amazon for the replacement thay are also not supporting,INFRASTRUCTURE,RETURNS & EXCHANGES
2475,1207,negative,0,negative,this phone is having a heating issue,PHONE,BATTERY
2476,1207,negative,0,positive,Gud thing is the camera quality.,PHONE,CAMERA
2477,1207,negative,0,negative,It takes 6 - 7 hours for charging 80% battery.,PHONE,BATTERY
2481,1208,negative,1,positive,Front camera super,PHONE,CAMERA
2482,1208,negative,1,negative,Heating problem,PHONE,BATTERY
2483,1209,positive,1,positive,User interface is very easy.,PHONE,SOFTWARE
2484,1209,positive,1,positive,Loved this phone my first experience with Lenovo which is much better than expectations.,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
2485,1210,negative,0,negative,"you can face some serious problem s as heating, battery drain, not fast charge, network fluctuate, OTG not supported",PHONE,BATTERY
2486,1211,negative,1,negative,Camera quality is average not good,PHONE,CAMERA
2487,1212,positive,1,positive,Turbo power also excellent.Full charge in 1hr 10min.,PHONE,BATTERY
2488,1212,positive,1,positive,Excellent phone.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2489,1212,positive,1,positive,Smooth performance.,PHONE,PERFORMANCE
2490,1212,positive,1,positive,Killer audio.,PHONE,AUDIO
2492,1213,positive,1,positive,otherwise this phone is very good,GENERAL_FEEDBACK,OVERALL SATISFACTION
2491,1213,positive,1,negative,"Earphone, tempered glass not include in the box",INFRASTRUCTURE,DELIVERY
2495,1214,negative,0,negative,After system update mobile heatup,PHONE,BATTERY
2493,1214,negative,0,negative,battery backup 4 hours.,PHONE,BATTERY
2494,1214,negative,0,negative,raised complaint to lenovo but they said we tried to release update but when and how much time don't know.,INFRASTRUCTURE,CUSTOMER SUPPORT
2496,1215,negative,0,negative,sound quality poor than other companies mobiles,PHONE,AUDIO
2497,1215,negative,0,negative,every time issues to connect internet,PHONE,CONNECTIVITY
2498,1215,negative,0,negative,Rear camera 5 & 13 mp but not good,PHONE,CAMERA
2499,1215,negative,0,negative,Dolby system not good,PHONE,AUDIO
2500,1216,negative,1,positive,Phone is good.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2501,1216,negative,1,negative,but charge is not good,PHONE,BATTERY
2503,1217,negative,0,negative,it is always struggled automatically switched off,PHONE,PERFORMANCE
2502,1217,negative,0,negative,Bad perfamenc,PHONE,PERFORMANCE
2506,1218,negative,0,negative,SIM gets disconnected frequently.,PHONE,CONNECTIVITY
2504,1218,negative,0,negative,"Notification light doesn't work for Missed call, WhatsApp messages",PHONE,SOFTWARE
2505,1218,negative,0,negative,network signal is very feeble,PHONE,CONNECTIVITY
2507,1219,positive,1,positive,Worth the price.,GENERAL_FEEDBACK,PRICE & VALUE
2508,1220,positive,1,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
2509,1221,negative,0,negative,Before 2 months using(pcb defect )hanging problem..,PHONE,PERFORMANCE
2510,1222,positive,1,positive,Mind-blowing purchase,GENERAL_FEEDBACK,OVERALL SATISFACTION
2511,1223,negative,0,negative,The camera could be better.,PHONE,CAMERA
2512,1224,positive,1,positive,V.good,GENERAL_FEEDBACK,OVERALL SATISFACTION
2514,1225,negative,0,negative,Charging is very poor,PHONE,BATTERY
2515,1225,negative,0,negative,network problem,PHONE,CONNECTIVITY
2513,1225,negative,0,negative,Bad courier service,INFRASTRUCTURE,DELIVERY
2516,1226,negative,0,negative,THIS NOT GOOD,GENERAL_FEEDBACK,OVERALL SATISFACTION
2517,1227,positive,1,negative,the delivery experience was not good.,INFRASTRUCTURE,DELIVERY
2518,1227,positive,1,positive,the product is worth spending 14k,GENERAL_FEEDBACK,PRICE & VALUE
2519,1228,negative,0,negative,Very bad battery backup.,PHONE,BATTERY
2520,1228,negative,0,negative,I don't even recommend others this phone.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2521,1229,positive,1,positive,Really a turbo charge r,PHONE,BATTERY
2522,1229,positive,1,negative,Finding a best fit scratch guard is tough job,GENERAL_FEEDBACK,OVERALL SATISFACTION
2523,1229,positive,1,positive,No heating issues,PHONE,BATTERY
2524,1229,positive,1,positive,Good one.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2525,1229,positive,1,negative,No headphones included,PHONE,AUDIO
2526,1230,positive,1,positive,Excellent product,GENERAL_FEEDBACK,OVERALL SATISFACTION
2527,1231,positive,1,positive,Good mobile good price,GENERAL_FEEDBACK,PRICE & VALUE
2528,1232,negative,0,negative,"This is not a product review, but a promotion for a YouTube channel.",GENERAL_FEEDBACK,MARKETING & PROMOTIONS
2529,1233,negative,0,negative,But bekar Amazon sarvis (Very bad Amazon service),INFRASTRUCTURE,CUSTOMER SUPPORT
2532,1234,negative,0,positive,charge is super within 30 mnts fully charged.,PHONE,BATTERY
2531,1234,negative,0,negative,Battery also not good .it' is fastly drained.,PHONE,BATTERY
2530,1234,negative,0,negative,While use the in just 15mints getting heat.,PHONE,BATTERY
2538,1235,negative,0,positive,only speakers are good.,PHONE,AUDIO
2539,1235,negative,0,negative,"fake promise of gorilla glass, as it get scratches easily.",PHONE,DISPLAY
2540,1235,negative,0,negative,stock Android sucks,PHONE,SOFTWARE
2537,1235,negative,0,negative,heat like a electric iron,PHONE,BATTERY
2533,1235,negative,0,negative,automatic restart problem,PHONE,PERFORMANCE
2535,1235,negative,0,negative,"after oreo update, battery drain issue in 2.5 hours",PHONE,BATTERY
2534,1235,negative,0,negative,"camera is very bad, front and rear both are like cheap mobile",PHONE,CAMERA
2536,1235,negative,0,negative,turbo changer charging timing is 5 hours.,PHONE,BATTERY
2541,1236,positive,1,positive,"Amazing phone, worth for 12,999.",GENERAL_FEEDBACK,PRICE & VALUE
2542,1237,positive,1,positive,Good phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
2543,1238,negative,0,positive,Over all phone is good .,GENERAL_FEEDBACK,OVERALL SATISFACTION
2544,1238,negative,0,negative,Turbo charger is not actual turbo we can it is fast charger only .,PHONE,BATTERY
2545,1238,negative,0,negative,Phone lacks in rear camera quality .,PHONE,CAMERA
2546,1238,negative,0,negative,Bhokeh effect is not working okay .,PHONE,CAMERA
2547,1239,negative,1,negative,There is no turbo charging.,PHONE,BATTERY
2548,1239,negative,1,negative,Sometimes it lags too,PHONE,PERFORMANCE
2549,1239,negative,1,negative,camera quality is also normal.,PHONE,CAMERA
2550,1239,negative,1,positive,Touch and screen is impressive.,PHONE,DISPLAY
2551,1239,negative,1,negative,Phone is average. Not as Lenovo promised.,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
2552,1240,negative,0,negative,Head phone is missing in the box,PHONE,AUDIO
2553,1241,negative,0,negative,Very worst product...,GENERAL_FEEDBACK,OVERALL SATISFACTION
2554,1241,negative,0,negative,Amazon delivering unworthy items...,INFRASTRUCTURE,DELIVERY
2555,1242,negative,1,negative,"Not a review, just the product name.",GENERAL_FEEDBACK,OVERALL SATISFACTION
2556,1243,positive,1,positive,Best buy with maximum features & performance...,GENERAL_FEEDBACK,PRICE & VALUE
2557,1244,negative,0,negative,how many ways people come up with to cheat customers.,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
2558,1244,negative,0,negative,"if your charger cable degrades, you have to shell out Rs 1500 to replace your Mobile Charging port too.",PHONE,DESIGN
2559,1245,positive,1,negative,The packaging could have been better.,INFRASTRUCTURE,DELIVERY
2560,1245,positive,1,positive,Excellent phone.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2561,1245,positive,1,positive,Got the product within 2 days.,INFRASTRUCTURE,DELIVERY
2562,1246,negative,0,negative,Phone heat up immediately/quickly & battery discharges.,PHONE,BATTERY
2563,1246,negative,0,negative,Battery heat up quickly & prone to life risk due to blast.,PHONE,BATTERY
2564,1246,negative,0,negative,Not supporting Word & Excell files.,PHONE,SOFTWARE
2570,1247,negative,0,negative,no call from Amazon side,INFRASTRUCTURE,ORDER TRACKING & COMMUNICATION
2569,1247,negative,0,negative,Poor battery power get discharge in 24 hrs,PHONE,BATTERY
2568,1247,negative,0,negative,Camera quality does not match with lenovo k4 note,PHONE,CAMERA
2571,1247,negative,0,negative,it takes 180 min to be 90-100%,PHONE,BATTERY
2566,1247,negative,0,negative,Scratches on default screen guard,PHONE,DISPLAY
2565,1247,negative,0,negative,No dolby effect,PHONE,AUDIO
2567,1247,negative,0,negative,Normal charging it takes minimum 2-3 hrs to charge.,PHONE,BATTERY
2572,1248,negative,0,negative,Facing battery charging n heating issue,PHONE,BATTERY
2574,1249,negative,0,negative,But its battery is draining quickly.,PHONE,BATTERY
2573,1249,negative,0,positive,Lenovo K8 Note smartphone is good.,GENERAL_FEEDBACK,OVERALL SATISFACTION
2575,1249,negative,0,negative,there is no automatic call recorder and no voice recorder system app.,PHONE,SOFTWARE
2576,1250,positive,1,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
2577,1251,positive,1,positive,It's a great phone with best features with considerable price.,GENERAL_FEEDBACK,PRICE & VALUE
2578,1252,positive,1,positive,BEST BUDGET PHONE WITH DUAL CAMERA.,PHONE,CAMERA
2579,1252,positive,1,positive,TURBO CHARGING WORK GREAT.,PHONE,BATTERY
2580,1252,positive,1,positive,AMAZING FRONT CAMERA WITH FLASH.,PHONE,CAMERA
2581,1252,positive,1,positive,NO HANGING.,PHONE,PERFORMANCE
2582,1252,positive,1,positive,GAMING EXPERIENCE IS GOOD.,PHONE,PERFORMANCE
2583,1252,positive,1,positive,AFTER 8.0 UPDATES BATTERY BACKUP IS GOOD.,PHONE,BATTERY
2584,1253,negative,0,negative,More is very slow and it takes lot of time to process.,PHONE,PERFORMANCE
2585,1254,positive,1,positive,Excellent product,GENERAL_FEEDBACK,OVERALL SATISFACTION
2589,1255,negative,0,negative,its not charging as fast as written it takes 2hrs for full charging,PHONE,BATTERY
2588,1255,negative,0,positive,it's working good,GENERAL_FEEDBACK,OVERALL SATISFACTION
2586,1255,negative,0,negative,this is not as good as shown,GENERAL_FEEDBACK,BRAND TRUST & REPUTATION
2587,1255,negative,0,negative,i'm facing Network problem,PHONE,CONNECTIVITY
2590,1256,negative,0,negative,The speakers doessnot work properly,PHONE,AUDIO
2591,1258,negative,0,negative,amazon return facility is not working,INFRASTRUCTURE,RETURNS & EXCHANGES
2592,1258,negative,0,negative,Speaker is not working well,PHONE,AUDIO
2594,1259,positive,1,negative,some heating related issues,PHONE,BATTERY
2593,1259,positive,1,positive,otherwise gud to buy,GENERAL_FEEDBACK,OVERALL SATISFACTION
2596,1260,positive,1,positive,Nice phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
2595,1260,positive,1,positive,Great battery backup n camera,PHONE,BATTERY
2597,1261,negative,0,negative,"the LED notification light doesn't work with Whatsapp, Messenger, Facebook etc.",PHONE,SOFTWARE
2598,1261,negative,0,negative,There is no such thing as fast charging in this phone,PHONE,BATTERY
2599,1261,negative,0,negative,the videos lacks sharpness and accurate colour reproduction even at higher resolutions!,PHONE,CAMERA
2600,1261,negative,0,negative,the battery drains so quickly,PHONE,BATTERY
2601,1262,negative,1,negative,Heating,PHONE,BATTERY
2602,1263,positive,1,positive,Nice phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
2603,1264,negative,0,negative,The phone screen is flickering while playing videos on YouTube or while playing games,PHONE,DISPLAY
2608,1265,positive,1,negative,no infrared blaster like mi for remotes,PHONE,CONNECTIVITY
2607,1265,positive,1,negative,heavy compared,PHONE,DESIGN
2605,1265,positive,1,positive,Best phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
2604,1265,positive,1,negative,no usb type c Port,PHONE,DESIGN
2606,1265,positive,1,negative,heats up sometimes,PHONE,BATTERY
2609,1266,negative,0,negative,"Battery is not good, it is finishing totally 100%within 2 hour of internet usage.",PHONE,BATTERY
2610,1266,negative,0,positive,phone's display and sound are beautiful.,PHONE,DISPLAY
2611,1267,negative,0,negative,Battery backup is very bad,PHONE,BATTERY
2613,1268,negative,0,negative,But battery performance is worst,PHONE,BATTERY
2612,1268,negative,0,positive,Good phone for all new feature,GENERAL_FEEDBACK,OVERALL SATISFACTION
2615,1269,negative,0,negative,lagging while doing multitasking,PHONE,PERFORMANCE
2616,1269,negative,0,negative,Low camera quality,PHONE,CAMERA
2614,1269,negative,0,negative,battery drain very fast,PHONE,BATTERY
2617,1270,positive,1,negative,battery getting a bit hot and draining bit quickly,PHONE,BATTERY
2618,1270,positive,1,positive,"Excellent mobile, smooth function",PHONE,PERFORMANCE
2619,1271,negative,0,negative,Turbo Charging has stopped working,PHONE,BATTERY
2620,1271,negative,0,negative,"IT lags a lot, hangs a lot, heats a lot.",PHONE,PERFORMANCE
2621,1271,negative,0,negative,call quality has also dropped significantly.,PHONE,AUDIO
2622,1272,negative,0,negative,The look and feel of the phone is not as good as expected,PHONE,DESIGN
2623,1272,negative,0,negative,heating problem phone is just getting heated when charging.,PHONE,BATTERY
2626,1273,positive,1,positive,it so faster then all other,PHONE,PERFORMANCE
2624,1273,positive,1,positive,Superb phone k8 note is beyond my expetions,GENERAL_FEEDBACK,OVERALL SATISFACTION
2625,1273,positive,1,positive,the camera was like a DSLR camera.,PHONE,CAMERA
2627,1275,negative,0,negative,"Transferred application using share it. Subsequently tried to operate the application, none of them worked.",PHONE,SOFTWARE
2628,1276,positive,1,positive,Nice product,GENERAL_FEEDBACK,OVERALL SATISFACTION
2629,1276,positive,1,positive,fast delivery,INFRASTRUCTURE,DELIVERY
2630,1277,negative,0,negative,One sound off & headset problem,PHONE,AUDIO
2631,1278,negative,0,negative,price.. is a bit high,GENERAL_FEEDBACK,PRICE & VALUE
2636,1279,positive,1,positive,Apps run quickly & dnt get hang in between.,PHONE,PERFORMANCE
2635,1279,positive,1,positive,Selfie camera is good & along with moon light flash it works great even in low light.,PHONE,CAMERA
2634,1279,positive,1,positive,Battery back is superb & needs charging only once in whole day.,PHONE,BATTERY
2633,1279,positive,1,positive,Sound is good & camera quality is also nice.,PHONE,AUDIO
2632,1279,positive,1,positive,One of the best budget phone to buy in around 14k,GENERAL_FEEDBACK,PRICE & VALUE
2637,1280,negative,0,positive,"camera good, battery lasts one day, display good, finger scanner working good so far.",PHONE,CAMERA
2638,1280,negative,0,negative,some heating problem and sometimes lags in performance.,PHONE,BATTERY
2639,1280,negative,0,negative,"big problem with bluetooth connectivity, when connected to Bluetooth headset frequently disconnecting",PHONE,CONNECTIVITY
2640,1281,positive,1,positive,Excellent product,GENERAL_FEEDBACK,OVERALL SATISFACTION
2641,1282,positive,1,positive,Best mobile phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
2644,1283,negative,0,negative,useless battery is draining and internet issue,PHONE,BATTERY
2643,1283,negative,0,negative,phone is under warranty but still they are not responding properly,INFRASTRUCTURE,CUSTOMER SUPPORT
